Lokasi,Jenis_Layanan,Anggaran_Proyek_IDR,Nilai_Kontrak_Konsultan_IDR,Status,Durasi_Bulan,Jumlah_Proyek,Progress_Fisik
2,0,-0.8636169147949811,21691705,0,1.4712308067308295,-0.7209473371450428,0.7776877501298162
3,1,2.561865889883815,8277859007,1,1.3069942799691832,-0.02739530525947965,-1.1650283329875502
18,0,-0.7861173038293975,258578131,2,1.4712308067308295,1.3597087585116465,1.1477289088188385
10,2,1.6938702470692784,5491769465,1,0.8142846996842436,0.6661567266260835,-1.1650283329875502
17,6,-0.3521194824221292,1199435239,2,-1.1565536214555148,-0.7209473371450428,1.1477289088188385
20,2,0.8878742930272088,3741280284,0,1.1427577532075366,0.6661567266260835,-0.49432873286369744
5,6,-0.25911994926342885,1445184276,2,-1.1565536214555148,-0.7209473371450428,1.1477289088188385
15,1,2.220867601635247,7646099848,2,1.1427577532075366,-1.4144993690306058,1.1477289088188385
18,4,-0.3986192490014794,960308133,2,1.3069942799691832,-1.4144993690306058,1.1477289088188385
18,4,-0.3521194824221292,867663318,2,1.3069942799691832,1.3597087585116465,1.1477289088188385
1,1,-0.08862080513914487,1396479264,1,-0.3353709876472822,1.3597087585116465,-1.1650283329875502
4,4,-0.38311932680836264,1555324649,0,0.650048172922597,-1.4144993690306058,-0.19367029142886694
15,2,0.8723743708340921,3785963348,0,-0.17113446088563564,-0.02739530525947965,-0.26305300868305853
14,3,-0.15062049391161178,2051412101,1,-0.8280805679322217,1.3597087585116465,-1.1650283329875502
4,1,2.887364255939266,14113743738,2,-1.485026674978808,0.6661567266260835,1.1477289088188385
16,5,-0.646618004091347,482068775,2,-1.1565536214555148,0.6661567266260835,1.1477289088188385
17,3,-0.5226186265464131,1119824968,1,-0.6638440411705753,1.3597087585116465,-1.1650283329875502
10,3,-0.7241176150569306,415034841,1,1.1427577532075366,-0.02739530525947965,-1.1650283329875502
13,2,1.0738733593446095,2888716674,2,0.97852122644589,0.6661567266260835,1.1477289088188385
14,4,-0.3211196380358957,767450380,2,1.1427577532075366,1.3597087585116465,1.1477289088188385
17,0,-0.8016172260225142,283888746,0,-0.6638440411705753,-1.4144993690306058,-0.19367029142886694
10,3,-0.21262018268407867,2005866532,2,0.650048172922597,-0.02739530525947965,1.1477289088188385
9,3,-0.5226186265464131,1285248053,1,-0.6638440411705753,-1.4144993690306058,-1.1650283329875502
20,3,-0.8016172260225142,119588386,1,-0.6638440411705753,-1.4144993690306058,-1.1650283329875502
9,3,-0.38311932680836264,1470716460,2,0.650048172922597,1.3597087585116465,1.1477289088188385
4,3,-0.6001182375119968,537839350,0,-0.6638440411705753,1.3597087585116465,-0.8412423191346556
7,5,-0.44511901558082956,1533688462,1,0.97852122644589,1.3597087585116465,-1.1650283329875502
11,3,-0.5691183931257633,1194650862,0,-1.1565536214555148,-0.7209473371450428,-1.0262628984791669
19,2,1.2598724256620102,3195532271,2,-1.3207901482171613,1.3597087585116465,1.1477289088188385
12,4,-0.6311180818982303,782482499,1,1.635467333492476,-0.7209473371450428,-1.1650283329875502
19,0,-0.7861173038293975,308410584,0,-0.3353709876472822,0.6661567266260835,-0.33243572593725024
6,2,0.7018752267098081,5743651841,1,-1.3207901482171613,0.6661567266260835,-1.1650283329875502
8,4,-0.646618004091347,687870465,1,0.1573385926376574,1.3597087585116465,-1.1650283329875502
1,1,1.1048732037308429,6311127818,2,-0.8280805679322217,1.3597087585116465,1.1477289088188385
11,3,-0.5381185487395299,1262996677,0,-0.3353709876472822,-0.7209473371450428,-0.563711450117889
20,5,-0.476118859967063,674257284,1,1.635467333492476,-0.7209473371450428,-1.1650283329875502
3,6,-0.1661204161047285,1934030080,2,0.1573385926376574,-1.4144993690306058,1.1477289088188385
13,3,-0.646618004091347,713940360,1,-0.17113446088563564,-0.02739530525947965,-1.1650283329875502
2,4,-0.755117459443164,212440382,1,-0.006897934123989123,0.6661567266260835,-1.1650283329875502
17,1,1.4613714141725276,6331084507,1,0.1573385926376574,1.3597087585116465,-1.1650283329875502
8,4,-0.5071187043532964,848965966,2,-1.1565536214555148,-1.4144993690306058,1.1477289088188385
19,2,0.3763768606543569,2949438650,2,-0.4996075144089287,-1.4144993690306058,1.1477289088188385
14,6,-0.15062049391161178,1282974817,0,-0.4996075144089287,-1.4144993690306058,0.17637086726015516
7,5,-0.6621179262844636,580270130,2,0.48581164616095046,0.6661567266260835,1.1477289088188385
21,2,0.143878027757606,3433496211,2,-0.4996075144089287,-0.7209473371450428,1.1477289088188385
20,2,2.8253645671667993,8246230187,2,0.32157511939930394,1.3597087585116465,1.1477289088188385
8,5,-0.4296190933877128,1707860725,0,-0.17113446088563564,-0.7209473371450428,0.6157947432033691
9,5,-0.5071187043532964,838244542,1,0.1573385926376574,-0.7209473371450428,-1.1650283329875502
1,3,-0.3676194046152459,1476927200,1,-1.1565536214555148,-1.4144993690306058,-1.1650283329875502
16,2,-0.15062049391161178,2025119949,1,1.1427577532075366,-1.4144993690306058,-1.1650283329875502
5,3,-0.3211196380358957,733633915,0,-0.006897934123989123,0.6661567266260835,-0.6099665949540168
11,1,2.453366434531998,9280712366,2,-0.3353709876472822,-0.02739530525947965,1.1477289088188385
1,4,-0.1661204161047285,1863087727,0,0.8142846996842436,-1.4144993690306058,-0.8181147467165918
19,4,-0.4296190933877128,1104790890,0,0.97852122644589,0.6661567266260835,0.638922315621433
2,0,-0.8481169926018644,104650659,2,-1.1565536214555148,-0.7209473371450428,1.1477289088188385
10,1,2.5308660454975818,9613707796,2,1.1427577532075366,-0.7209473371450428,1.1477289088188385
6,5,-0.5226186265464131,1140702406,1,-1.1565536214555148,-1.4144993690306058,-1.1650283329875502
5,1,1.3063721922413603,8014127220,1,-0.6638440411705753,0.6661567266260835,-1.1650283329875502
0,4,-0.1816203382978452,1865262737,0,-0.4996075144089287,1.3597087585116465,-0.30930815351918634
12,6,-0.25911994926342885,2278542504,0,-0.6638440411705753,-1.4144993690306058,0.8933256122201357
15,5,-0.44511901558082956,1170781488,1,0.650048172922597,1.3597087585116465,-1.1650283329875502
3,3,-0.3986192490014794,627394723,0,-1.6492632017404545,1.3597087585116465,0.31513630176853863
4,6,-0.2281201048771954,1231202872,2,-0.006897934123989123,1.3597087585116465,1.1477289088188385
0,3,-0.2436200270703121,2368623906,1,0.8142846996842436,0.6661567266260835,-1.1650283329875502
6,2,-0.026621116366677973,1977158303,1,-0.4996075144089287,-0.02739530525947965,-1.1650283329875502
2,0,-0.8636169147949811,52282881,1,1.3069942799691832,-0.02739530525947965,-1.1650283329875502
16,5,-0.3521194824221292,850434576,0,1.4712308067308295,-1.4144993690306058,-0.14741514659273913
20,6,-0.6776178484775804,315693425,1,1.4712308067308295,0.6661567266260835,-1.1650283329875502
10,5,-0.2746198714565456,1342613958,1,-1.6492632017404545,1.3597087585116465,-1.1650283329875502
20,0,-0.817117148215631,149083886,0,-1.3207901482171613,-0.02739530525947965,0.6157947432033691
11,2,1.7868697802279787,6310682765,0,-0.006897934123989123,-0.7209473371450428,-0.26305300868305853
3,4,-0.6001182375119968,970394985,1,-0.4996075144089287,0.6661567266260835,-1.1650283329875502
19,4,-0.5226186265464131,746083788,0,1.1427577532075366,-0.7209473371450428,0.2920087293504747
15,5,-0.6621179262844636,724116388,1,1.4712308067308295,-1.4144993690306058,-1.1650283329875502
11,0,-0.8481169926018644,102255867,2,-0.8280805679322217,0.6661567266260835,1.1477289088188385
2,2,-0.33661956022901246,754726269,1,0.1573385926376574,-0.02739530525947965,-1.1650283329875502
4,5,-0.2281201048771954,2055094963,2,0.1573385926376574,0.6661567266260835,1.1477289088188385
14,2,1.2598724256620102,5644111078,1,0.8142846996842436,-0.02739530525947965,-1.1650283329875502
17,2,1.2288725812757768,6140443686,0,-0.3353709876472822,-1.4144993690306058,0.037605432751772
9,5,-0.3986192490014794,1498104895,2,1.4712308067308295,1.3597087585116465,1.1477289088188385
1,6,-0.6001182375119968,953178867,2,-0.3353709876472822,0.6661567266260835,1.1477289088188385
2,6,-0.3211196380358957,1659035599,0,0.48581164616095046,-1.4144993690306058,0.2688811569324108
15,3,-0.755117459443164,211355345,0,-0.3353709876472822,-0.7209473371450428,-0.14741514659273913
20,1,1.445871491979411,6672058503,2,-1.485026674978808,-0.02739530525947965,1.1477289088188385
18,3,-0.646618004091347,590084255,2,1.4712308067308295,0.6661567266260835,1.1477289088188385
18,2,0.5468760047786408,3986697388,0,0.650048172922597,0.6661567266260835,-0.42494601560950573
5,5,-0.4296190933877128,1390029820,0,0.48581164616095046,-1.4144993690306058,0.40764659144079424
8,5,-0.6931177706706971,700242696,1,-1.1565536214555148,-0.7209473371450428,-1.1650283329875502
18,3,-0.38311932680836264,1427308978,1,1.1427577532075366,-0.02739530525947965,-1.1650283329875502
0,5,-0.6776178484775804,595190695,2,-0.9923170946938683,1.3597087585116465,1.1477289088188385
1,5,-0.2746198714565456,1282327198,1,0.650048172922597,0.6661567266260835,-1.1650283329875502
6,4,-0.6931177706706971,410359944,0,-0.6638440411705753,-0.7209473371450428,-0.07803242933854752
13,4,-0.7861173038293975,174580415,1,0.32157511939930394,-0.02739530525947965,-1.1650283329875502
15,0,-0.7861173038293975,180426621,1,-0.6638440411705753,1.3597087585116465,-1.1650283329875502
13,6,-0.21262018268407867,1734416617,2,0.97852122644589,-0.02739530525947965,1.1477289088188385
15,6,-0.6156181597051135,872023917,2,0.1573385926376574,0.6661567266260835,1.1477289088188385
3,2,0.28337732749565653,3768217312,0,1.1427577532075366,1.3597087585116465,0.15324329484209126
9,1,2.9183641003255,12647930997,0,0.32157511939930394,1.3597087585116465,-0.49432873286369744
2,6,-0.25911994926342885,1825781925,2,-0.9923170946938683,1.3597087585116465,1.1477289088188385
19,5,-0.7086176928638138,539676574,0,1.635467333492476,-0.7209473371450428,0.1301157224240276
13,5,-0.476118859967063,1472628947,0,-0.4996075144089287,-1.4144993690306058,-0.9106250363888474
17,6,-0.2436200270703121,1283153196,2,1.1427577532075366,0.6661567266260835,1.1477289088188385
8,5,-0.1816203382978452,2238268333,1,-0.006897934123989123,0.6661567266260835,-1.1650283329875502
2,0,-0.7706173816362808,396552922,2,-1.3207901482171613,-0.02739530525947965,1.1477289088188385
2,5,-0.7241176150569306,346950623,1,0.48581164616095046,-0.02739530525947965,-1.1650283329875502
20,1,1.879869313386679,7776336478,2,1.3069942799691832,-0.02739530525947965,1.1477289088188385
16,0,-0.8481169926018644,112376791,0,-0.8280805679322217,0.6661567266260835,0.6620498880394969
18,1,0.8878742930272088,4989771267,0,-1.485026674978808,0.6661567266260835,-0.6330941673720808
11,5,-0.21262018268407867,2091160257,0,0.32157511939930394,1.3597087585116465,1.008963474310455
11,5,-0.21262018268407867,1774864113,0,0.32157511939930394,-0.7209473371450428,0.17637086726015516
19,2,0.7793748376753917,3341169303,2,0.650048172922597,-0.7209473371450428,1.1477289088188385
10,2,2.732365034008099,4986668220,0,-0.3353709876472822,0.6661567266260835,-0.6330941673720808
6,0,-0.7706173816362808,226768397,0,-1.485026674978808,-1.4144993690306058,0.36139144660466643
0,6,-0.5071187043532964,1253536462,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
20,0,-0.7861173038293975,137731961,2,-1.6492632017404545,-0.7209473371450428,1.1477289088188385
0,4,-0.7706173816362808,294744012,2,-0.006897934123989123,-0.02739530525947965,1.1477289088188385
8,1,2.2053676794421304,8311168706,2,0.650048172922597,-1.4144993690306058,1.1477289088188385
11,3,-0.2746198714565456,1511947851,1,-1.1565536214555148,-0.7209473371450428,-1.1650283329875502
3,6,-0.21262018268407867,1119754320,1,-0.4996075144089287,0.6661567266260835,-1.1650283329875502
12,5,-0.6621179262844636,313076440,0,-1.485026674978808,0.6661567266260835,0.9627083294743275
10,2,2.608365656463165,11894781372,2,-0.8280805679322217,0.6661567266260835,1.1477289088188385
15,2,0.23687756091630635,3270448266,0,0.8142846996842436,0.6661567266260835,0.40764659144079424
3,6,-0.5381185487395299,1073657448,0,-0.6638440411705753,-1.4144993690306058,0.823942894965944
14,6,-0.5226186265464131,541383603,1,-0.17113446088563564,-0.7209473371450428,-1.1650283329875502
15,0,-0.8016172260225142,198233725,0,0.1573385926376574,-0.7209473371450428,0.40764659144079424
13,0,-0.817117148215631,105978839,2,1.635467333492476,-0.02739530525947965,1.1477289088188385
6,2,1.1978727368895432,3235032634,0,-0.8280805679322217,-1.4144993690306058,0.33826387418660253
9,0,-0.7706173816362808,157330055,0,-1.1565536214555148,-0.02739530525947965,0.0607330051698359
20,4,-0.5381185487395299,919619539,1,-1.6492632017404545,0.6661567266260835,-1.1650283329875502
2,5,-0.7396175372500473,484223636,1,0.48581164616095046,-0.7209473371450428,-1.1650283329875502
9,4,-0.49161878216017973,1015114993,0,-1.485026674978808,-1.4144993690306058,0.31513630176853863
10,6,-0.1816203382978452,1740655361,2,-0.6638440411705753,-0.7209473371450428,1.1477289088188385
19,1,2.096868224090313,6213402665,0,0.97852122644589,1.3597087585116465,-0.21679786384693084
11,3,-0.3211196380358957,1942322504,1,-1.6492632017404545,0.6661567266260835,-1.1650283329875502
20,6,-0.5071187043532964,1002035318,2,-0.17113446088563564,-0.02739530525947965,1.1477289088188385
5,3,-0.49161878216017973,1455350746,0,-1.485026674978808,-1.4144993690306058,-0.28618058110112243
20,1,0.8103746820616251,2450027106,2,-1.6492632017404545,-0.02739530525947965,1.1477289088188385
2,3,-0.21262018268407867,2056507434,1,0.32157511939930394,1.3597087585116465,-1.1650283329875502
9,1,0.3453770162681234,2418408398,2,0.97852122644589,1.3597087585116465,1.1477289088188385
3,2,2.7168651118149825,5527275024,2,-0.9923170946938683,-0.02739530525947965,1.1477289088188385
8,4,-0.3521194824221292,870464898,1,-0.3353709876472822,-0.02739530525947965,-1.1650283329875502
20,1,2.3758668235664144,12436485724,1,-0.8280805679322217,-0.02739530525947965,-1.1650283329875502
19,4,-0.5846183153188801,805563371,0,0.97852122644589,-0.02739530525947965,-0.7256044570443363
19,3,-0.13512057171849504,1225027069,1,-1.485026674978808,1.3597087585116465,-1.1650283329875502
12,5,-0.6931177706706971,402402214,0,-0.006897934123989123,1.3597087585116465,-0.563711450117889
5,5,-0.3521194824221292,1992084121,1,-1.1565536214555148,-0.02739530525947965,-1.1650283329875502
0,3,-0.5071187043532964,744600918,1,0.97852122644589,-0.7209473371450428,-1.1650283329875502
20,6,-0.41411917119459607,840688645,0,-1.3207901482171613,-0.02739530525947965,0.1994984396782191
17,1,2.267367368214597,9055346426,0,1.1427577532075366,-0.7209473371450428,0.2457535845143469
4,4,-0.5536184709326466,841195956,1,-0.4996075144089287,-1.4144993690306058,-1.1650283329875502
21,5,-0.2436200270703121,1179632515,2,0.1573385926376574,0.6661567266260835,1.1477289088188385
16,0,-0.8016172260225142,289407455,1,0.48581164616095046,-1.4144993690306058,-1.1650283329875502
8,0,-0.8636169147949811,23209849,2,-0.8280805679322217,-0.02739530525947965,1.1477289088188385
15,0,-0.8481169926018644,73093956,1,-0.8280805679322217,-0.7209473371450428,-1.1650283329875502
18,0,-0.7706173816362808,241669801,2,-0.006897934123989123,-1.4144993690306058,1.1477289088188385
7,1,1.3528719588207105,7105159773,2,0.8142846996842436,-0.7209473371450428,1.1477289088188385
18,2,2.5928657342700485,9608044332,2,0.1573385926376574,-0.02739530525947965,1.1477289088188385
11,0,-0.7706173816362808,207854630,0,-1.3207901482171613,-1.4144993690306058,0.823942894965944
13,6,-0.2281201048771954,2390255207,1,0.650048172922597,-0.02739530525947965,-1.1650283329875502
7,2,-0.41411917119459607,1395800148,0,-0.3353709876472822,-1.4144993690306058,-0.7949871742985278
21,2,0.7018752267098081,2248850913,1,0.8142846996842436,1.3597087585116465,-1.1650283329875502
20,0,-0.8636169147949811,55510158,0,1.635467333492476,-0.02739530525947965,-0.33243572593725024
10,1,-0.19712026049096196,1429285518,0,0.1573385926376574,0.6661567266260835,0.15324329484209126
2,4,-0.3211196380358957,1984981254,0,0.97852122644589,1.3597087585116465,-0.49432873286369744
19,5,-0.2901197936496623,2052681900,1,0.48581164616095046,1.3597087585116465,-1.1650283329875502
6,5,-0.5846183153188801,1089619232,2,0.1573385926376574,-0.02739530525947965,1.1477289088188385
17,2,1.895369235579796,7069588839,1,0.48581164616095046,1.3597087585116465,-1.1650283329875502
3,3,-0.7706173816362808,176241481,0,-1.3207901482171613,0.6661567266260835,-0.9106250363888474
17,4,-0.6311180818982303,580776887,1,-1.3207901482171613,-0.02739530525947965,-1.1650283329875502
18,1,0.7018752267098081,3264183583,0,-0.17113446088563564,1.3597087585116465,-0.21679786384693084
9,0,-0.7706173816362808,324262557,0,-0.3353709876472822,1.3597087585116465,0.7776877501298162
4,2,1.1203731259239595,2661232709,1,0.650048172922597,-0.7209473371450428,-1.1650283329875502
7,2,0.6708753823235747,3874447637,2,0.97852122644589,0.6661567266260835,1.1477289088188385
11,1,2.4843662789182313,5706906844,2,0.97852122644589,1.3597087585116465,1.1477289088188385
2,2,2.050368457510963,6974747859,1,1.635467333492476,1.3597087585116465,-1.1650283329875502
10,4,-0.7706173816362808,259251635,2,-0.4996075144089287,-0.7209473371450428,1.1477289088188385
1,5,-0.755117459443164,311827583,1,0.1573385926376574,-0.7209473371450428,-1.1650283329875502
6,5,-0.5846183153188801,640568821,1,-1.1565536214555148,1.3597087585116465,-1.1650283329875502
4,3,-0.13512057171849504,1257745847,0,0.1573385926376574,0.6661567266260835,-0.17054271901080303
5,4,-0.646618004091347,480855427,0,1.635467333492476,1.3597087585116465,-0.8874974639707834
6,4,-0.646618004091347,858651155,2,0.8142846996842436,0.6661567266260835,1.1477289088188385
5,2,0.0818783389851391,1628663670,0,-1.1565536214555148,-1.4144993690306058,0.9858359018923913
6,3,-0.5226186265464131,662055075,2,0.650048172922597,-0.02739530525947965,1.1477289088188385
18,0,-0.817117148215631,133779539,2,-1.6492632017404545,-0.7209473371450428,1.1477289088188385
16,3,-0.4296190933877128,1110990284,1,1.635467333492476,-1.4144993690306058,-1.1650283329875502
7,0,-0.8326170704087477,178127314,1,-0.9923170946938683,1.3597087585116465,-1.1650283329875502
6,0,-0.7861173038293975,153547945,0,-1.3207901482171613,-1.4144993690306058,0.8470704673840079
19,5,-0.1661204161047285,2482678749,0,0.97852122644589,0.6661567266260835,0.5232844535311135
19,2,-0.13512057171849504,1890018966,1,-0.8280805679322217,0.6661567266260835,-1.1650283329875502
10,6,-0.5226186265464131,736150420,0,0.48581164616095046,-0.7209473371450428,-0.40181844319144183
19,5,-0.2746198714565456,1444947164,1,-1.3207901482171613,-0.02739530525947965,-1.1650283329875502
2,1,1.6938702470692784,3527197112,0,-0.3353709876472822,0.6661567266260835,0.222626012096283
4,1,0.6243756157442245,4569175617,2,0.8142846996842436,-1.4144993690306058,1.1477289088188385
19,6,-0.5846183153188801,1000184654,1,1.1427577532075366,-0.02739530525947965,-1.1650283329875502
20,1,1.21337265908266,3878840952,2,-1.1565536214555148,-1.4144993690306058,1.1477289088188385
4,5,-0.305619715842779,1063729209,0,-1.1565536214555148,0.6661567266260835,-0.7024768846262723
5,6,-0.6001182375119968,1040786528,1,-0.9923170946938683,1.3597087585116465,-1.1650283329875502
2,4,-0.476118859967063,552863670,1,-1.485026674978808,1.3597087585116465,-1.1650283329875502
7,1,0.19037779433695617,1958520201,2,-0.4996075144089287,-1.4144993690306058,1.1477289088188385
3,3,-0.2281201048771954,2382594681,0,1.1427577532075366,-0.7209473371450428,0.2457535845143469
9,6,-0.19712026049096196,1559464545,1,-1.3207901482171613,-0.02739530525947965,-1.1650283329875502
3,4,-0.7861173038293975,139373483,1,-0.17113446088563564,0.6661567266260835,-1.1650283329875502
19,5,-0.755117459443164,295715855,2,-1.6492632017404545,0.6661567266260835,1.1477289088188385
4,0,-0.7706173816362808,258176438,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
11,6,-0.1661204161047285,2057932137,0,0.48581164616095046,1.3597087585116465,-0.6330941673720808
21,5,-0.3521194824221292,1560082889,0,1.4712308067308295,-0.7209473371450428,-0.6330941673720808
20,1,-0.33661956022901246,1637927828,1,0.48581164616095046,-0.02739530525947965,-1.1650283329875502
7,0,-0.8326170704087477,121122975,1,0.48581164616095046,0.6661567266260835,-1.1650283329875502
2,2,2.499866201111348,6770264701,1,-0.4996075144089287,1.3597087585116465,-1.1650283329875502
21,2,1.0893732815377262,4881091923,2,-0.3353709876472822,0.6661567266260835,1.1477289088188385
3,3,-0.3986192490014794,1209851677,0,1.4712308067308295,0.6661567266260835,0.014477860333708093
7,5,-0.7396175372500473,487041767,0,0.8142846996842436,-0.7209473371450428,-0.21679786384693084
16,2,1.5078711807518779,7979723363,1,1.4712308067308295,1.3597087585116465,-1.1650283329875502
11,4,-0.305619715842779,1168722079,1,0.1573385926376574,-1.4144993690306058,-1.1650283329875502
0,0,-0.8636169147949811,53033540,0,0.48581164616095046,-0.02739530525947965,0.1994984396782191
6,6,-0.5381185487395299,935542284,0,-1.1565536214555148,-0.02739530525947965,-0.37869087077337793
5,1,2.11236814628343,9419285018,1,-0.17113446088563564,-0.02739530525947965,-1.1650283329875502
10,6,-0.5226186265464131,1172554321,2,1.4712308067308295,-0.02739530525947965,1.1477289088188385
16,1,2.9338640225186166,8496824330,1,-0.4996075144089287,1.3597087585116465,-1.1650283329875502
13,5,-0.2901197936496623,1593757574,0,0.48581164616095046,-1.4144993690306058,-0.8874974639707834
14,2,2.391366745759531,4743681713,1,-0.4996075144089287,-0.7209473371450428,-1.1650283329875502
1,1,0.7948747598685084,3728105856,0,0.97852122644589,-0.02739530525947965,0.5695395983672413
8,1,2.3293670569870644,6548610967,0,-0.8280805679322217,1.3597087585116465,0.45390173627692176
3,0,-0.817117148215631,132594688,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
21,0,-0.8481169926018644,65714590,2,0.32157511939930394,1.3597087585116465,1.1477289088188385
4,1,2.7633648783943325,13309060269,1,-1.3207901482171613,0.6661567266260835,-1.1650283329875502
5,3,-0.7861173038293975,314866509,0,1.4712308067308295,-0.7209473371450428,-1.0493904708972306
3,0,-0.817117148215631,95647227,0,0.48581164616095046,-0.7209473371450428,0.014477860333708093
21,2,2.561865889883815,5069151781,0,-0.8280805679322217,1.3597087585116465,-0.8412423191346556
19,4,-0.5846183153188801,667668597,2,-0.4996075144089287,1.3597087585116465,1.1477289088188385
11,2,1.6938702470692784,5785914857,2,-1.6492632017404545,1.3597087585116465,1.1477289088188385
4,0,-0.7706173816362808,401504536,0,1.4712308067308295,1.3597087585116465,0.6851774604575609
8,0,-0.8636169147949811,47419769,1,0.48581164616095046,-1.4144993690306058,-1.1650283329875502
5,5,-0.4296190933877128,1307934733,0,0.8142846996842436,-1.4144993690306058,0.10698815000596372
6,2,-0.2281201048771954,1588698969,1,1.635467333492476,-1.4144993690306058,-1.1650283329875502
8,1,1.7868697802279787,9333587909,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
3,5,-0.1661204161047285,1702434982,2,1.635467333492476,-1.4144993690306058,1.1477289088188385
9,4,-0.15062049391161178,1078454538,1,-0.8280805679322217,1.3597087585116465,-1.1650283329875502
4,1,1.9573689243522627,4844432457,2,-0.6638440411705753,-0.02739530525947965,1.1477289088188385
3,1,2.8563644115530327,8078462326,1,0.650048172922597,-0.7209473371450428,-1.1650283329875502
10,0,-0.8326170704087477,72830521,0,-0.9923170946938683,0.6661567266260835,0.0838605775878998
6,5,-0.1661204161047285,1021497025,2,0.48581164616095046,-0.7209473371450428,1.1477289088188385
20,4,-0.6311180818982303,933115076,1,1.3069942799691832,1.3597087585116465,-1.1650283329875502
21,4,-0.41411917119459607,607608068,0,-0.006897934123989123,-0.7209473371450428,0.222626012096283
2,2,0.43837654942682375,3533478294,2,-0.9923170946938683,-0.02739530525947965,1.1477289088188385
13,4,-0.33661956022901246,1053299899,2,1.1427577532075366,1.3597087585116465,1.1477289088188385
21,3,-0.49161878216017973,1092342398,2,1.3069942799691832,-1.4144993690306058,1.1477289088188385
10,4,-0.2281201048771954,2116980685,2,0.8142846996842436,0.6661567266260835,1.1477289088188385
12,6,-0.6311180818982303,848777942,0,-0.006897934123989123,0.6661567266260835,-0.42494601560950573
0,4,-0.5071187043532964,847785075,1,-0.3353709876472822,-0.02739530525947965,-1.1650283329875502
8,6,-0.7086176928638138,654104574,2,-1.3207901482171613,-0.7209473371450428,1.1477289088188385
10,0,-0.817117148215631,239159060,2,-0.006897934123989123,0.6661567266260835,1.1477289088188385
18,0,-0.7861173038293975,329726641,0,-1.1565536214555148,0.6661567266260835,-0.03177728450241972
14,5,-0.19712026049096196,2117500046,0,1.1427577532075366,-0.02739530525947965,-0.14741514659273913
20,0,-0.7706173816362808,177350580,2,0.650048172922597,0.6661567266260835,1.1477289088188385
9,5,-0.21262018268407867,1664153570,0,-1.6492632017404545,-0.7209473371450428,0.5464120259491774
1,3,-0.5691183931257633,820285064,2,1.635467333492476,-0.02739530525947965,1.1477289088188385
2,2,2.127868068476547,8384091509,0,1.1427577532075366,-0.7209473371450428,-0.6330941673720808
21,2,1.8178696246142123,7523096794,2,-1.6492632017404545,-1.4144993690306058,1.1477289088188385
14,2,2.7788648005874492,8270820713,2,-1.3207901482171613,-0.7209473371450428,1.1477289088188385
15,0,-0.7706173816362808,265079062,0,0.8142846996842436,-1.4144993690306058,0.014477860333708093
13,4,-0.25911994926342885,2097163095,0,0.48581164616095046,-1.4144993690306058,0.36139144660466643
3,1,1.0893732815377262,4849178818,0,0.1573385926376574,-0.02739530525947965,-0.21679786384693084
17,5,-0.13512057171849504,995978296,0,-1.485026674978808,0.6661567266260835,0.17637086726015516
13,5,-0.755117459443164,222167056,2,1.635467333492476,0.6661567266260835,1.1477289088188385
2,2,1.0273735927652592,3765309039,1,0.8142846996842436,-0.7209473371450428,-1.1650283329875502
21,2,2.1588679128627803,10670058432,2,-0.9923170946938683,-1.4144993690306058,1.1477289088188385
18,0,-0.7706173816362808,316512998,0,-0.3353709876472822,0.6661567266260835,-0.7949871742985278
20,6,-0.46061893777394625,696035111,1,0.48581164616095046,0.6661567266260835,-1.1650283329875502
12,4,-0.6001182375119968,380153330,0,1.3069942799691832,1.3597087585116465,-0.21679786384693084
5,4,-0.646618004091347,618336422,0,0.97852122644589,1.3597087585116465,1.008963474310455
8,3,-0.6931177706706971,312710767,0,0.97852122644589,1.3597087585116465,-0.9800077536430389
6,3,-0.6311180818982303,763655264,0,1.3069942799691832,-0.7209473371450428,-0.19367029142886694
7,4,-0.2746198714565456,1996499119,0,1.4712308067308295,-1.4144993690306058,0.0607330051698359
17,2,-0.11962064952537832,2222557760,2,-1.1565536214555148,0.6661567266260835,1.1477289088188385
5,1,2.4223665901457645,9744152810,1,1.4712308067308295,-0.7209473371450428,-1.1650283329875502
4,3,-0.305619715842779,878352150,0,1.1427577532075366,1.3597087585116465,0.5464120259491774
19,4,-0.6621179262844636,714007556,0,-0.9923170946938683,0.6661567266260835,0.36139144660466643
10,1,2.747864956201216,5811760541,0,-0.3353709876472822,-0.7209473371450428,0.8470704673840079
13,4,-0.6156181597051135,560963345,2,-0.9923170946938683,1.3597087585116465,1.1477289088188385
17,3,-0.38311932680836264,970506101,1,-1.485026674978808,-1.4144993690306058,-1.1650283329875502
16,4,-0.38311932680836264,1401547216,0,0.1573385926376574,-0.7209473371450428,0.17637086726015516
10,1,1.3683718810138272,3085126888,2,0.97852122644589,1.3597087585116465,1.1477289088188385
10,1,0.43837654942682375,2540803351,2,-0.4996075144089287,-0.02739530525947965,1.1477289088188385
19,1,1.9728688465453794,3763760782,2,-1.3207901482171613,-1.4144993690306058,1.1477289088188385
8,1,2.2518674460214805,4401393812,1,0.650048172922597,-0.02739530525947965,-1.1650283329875502
